establishment_id,establishment_name,street,city,state,zip,latitude,longitude,type,slaughter,animals_slaughtered_list,animals_processed_list,phone,grant_date,dbas,slaughter_volume_category,processing_volume_category
ICON08/01,Icon Logistics Limited,"10 Duke Street, Sawyers Bay",Dunedin,Dunedin City Council,,-45.8191866,170.604941,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Dairy products, Fats/oils, Non-AP, Red meat",,2023-02-08,,,
IHPF1/01,Ian Higgins Poultry Farm Limited,"107 Rapanui Road, Westmere",Wanganui,Whanganui District Council,,-39.8977696,174.9976047,"Risk Management Programme - Custom, Eggs",No,,"Eggs, Layer chickens, Rearer laying chickens",,2021-12-13,,,
IKANA888/01,Ikana New Zealand Limited,"1 Brixton Street, Islington",Christchurch,Christchurch City Council,,-43.5417701,172.5055767,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Farmed fish, Fish, Kina, Non-AP, Paua, Poultry, Red meat, Squid & other cephalopods",,2022-12-22,,,
IKENNEDY09/01,Palmerston Butchery Limited,"4 Duncan Avenue, Hawksbury Village",Karitane,Dunedin City Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2015-10-16,Matanaka Meats,,
IMPACT01/01,Ridway Limited,89 Kawakawa Road,Feilding,Manawatu District Council,,-40.2475601,175.5360308,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Fish oil, Red meat",,2023-09-07,Impact,,
INGHAM1/01,Inghams Enterprises (NZ) Pty Limited,Te Awamutu-Cambridge Highway,Cambridge,Waipa District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Non-AP, Poultry, Red meat",,2022-12-08,,,
INGHAM12/01,Inghams Enterprises (NZ) Pty Limited,624 Waihekau Road,Waitoa,Matamata-Piako District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Day-old chicks,,2023-10-30,,,
INGHAM13/01,Inghams Enterprises (NZ) Pty Limited,624 Waihekau Road,Waitoa,Matamata-Piako District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,"Breeder chickens, Fertile eggs",,2023-10-31,,,
INGHAM14/01,Inghams Enterprises (NZ) Pty Limited,"624 Waihekau Road,Ngarua",Waitoa,Matamata-Piako District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-11-01,,,
INGHAMAKL1/01,Inghams Enterprises (NZ) Pty Limited,"9 Golden Arches Place, Manukau",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Non-AP, Poultry",,2022-08-19,,,
INGHAMDC01/01,Inghams Enterprises (NZ) Pty Limited,23 Dunlop Road,Waharoa,Matamata-Piako District Council,,-37.7431468,175.7395811,Risk Management Programme - Stores - Cold and Dry,No,,Animal products (non-dairy),,2019-03-08,,,
IO86/01,Isla Bank Butchery Limited,"221 Wallacetown Highway, RD 4",Invercargill,Invercargill City Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Eggs, Fish, Ostriches & emus, Poultry, Red meat",,2014-04-02,,,
IPGWG06P/01,BHJ New Zealand Limited,1-11 Gilberd Street,Wanganui,Whanganui District Council,,-39.9494825,175.0102662,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish, Ostriches & emus, Poultry, Red meat, Tallow",,2023-02-15,,,
JACX2/01,Jacx Junction Limited,90 McHardie Road,Bulls,Rangitikei District Council,,0.0,0.0,Risk Management Programme - Bee products - Bulk honey storage,No,,Bee products,,2018-11-29,,,
JBO1/01,Cameron Far North Limited,"Shop 2, 8-16 Coopers Drive",COOPERS BEACH,Far North District Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2021-06-16,Coopers Beach Butchery,,
JCOP1688/01,JC Ocean Seafood Limited,29 Edmonton Road,Christchurch,Christchurch City Council,,-43.5553763,172.5164723,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish, Non-AP",,2023-05-15,,,
JCTL1/01,JC Transport Limited,19B Lodge Avenue,Mount Maunganui,Tauranga City Council,,-37.6640751,176.21075,Risk Management Programme - Transport - Animal material and animal products,No,,"Animal products (non-dairy), Dairy material, Dairy products",,2021-08-03,,,
JENMILZYS1/01,Jen & Milzy's Pet Food Limited,99 Archibald Street,Ashburton,Ashburton District Council,,-43.9192417,171.7220011,Risk Management Programme - Custom,No,,"Alpacas/llamas, Beeswax, Bobby calves, Cattle, Farmed Deer, Farmed goats, Hides & Skins, Horses (includes mules, donkeys & hinnies), Offal, Red meat, Sheep, Tallow, Wild chamois, Wild hares, Wild possums, Wild tahr, Wild wallabies, Wool - fibre",,2022-01-07,,,
JL1/01,Jack Link's-New Zealand Limited,"137-159 Montgomerie Road, Mangere",Auckland,Auckland Council,,-36.982932,174.7863624,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Poultry, Red meat",,2002-05-02,,,
JL4203/01,JA & L Flintoft-Thompson,"358 Stonyflat Road, RD2",Rangiora,Waimakariri District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2023-05-01,The Sweet Life,,
JOYCE1/01,Joyce Quality Meats Limited,29 Gillies Street,Kawakawa,Far North District Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2021-06-04,,,
JPPRC1/01,Cibus Goats Limited,"708 Puketaha Road, Puketaha",Hamilton,Hamilton City Council,,0.0,0.0,Risk Management Programme - Farm dairies - Export eligible milk,No,,Dairy material,,2022-06-01,,,
K0021/01,Glassons Honey Limited,9 Glassons Lane,Blackball,Grey District Council,,-42.3683831,171.411771,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2023-03-10,,,
KAHU17/01,Kahu Honey Limited,10 Manaia Road,Masterton,Masterton District Council,,-40.9691475,175.63661,Risk Management Programme - Bee products - Bulk honey storage,No,,Bee products,,2017-11-10,,,
KAHU23/01,Beesweet Honey Limited,110 Awakino Road,Dargaville,Kaipara District Council,,-35.9236688,173.906363,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey, Pollen",,2021-11-11,,,
KAI01/01,Kaiwhata Honey Limited,"10C Buller Grove, Naenae",Lower Hutt,Hutt City Council,,-41.2094647,174.9558503,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Honey",,2024-08-26,,,
KAI1/01,Mainland Poultry Limited,"975 Camerons Line, RD 5",Feilding,Manawatu District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2022-01-07,,,
KAI2025/01,Yan & Chiu Manufacturing Limited,"12 Shakespeare Avenue,Trentham,Upper Hutt",Wellington,Upper Hutt City Council,,-41.1221645,175.0490567,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Eggs, Fish, Non-AP, Poultry, Red meat",,2025-11-20,Kai Sum,,
KAIIWI1/01,Kai Iwi Honey Limited,"963 State Highway 3, Kai-iwi, RD 4",Wanganui,Whanganui District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2006-09-22,,,
KAIMAI47/01,Kaimai Apiaries Limited,"47 Thompsons Track,RD 2,Aongatete",Katikati,Western Bay Of Plenty District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2023-12-06,,,
KAIMAI7/01,Kaimai Range Honey Limited,"7 Ngamuwahine Road, Kaimai, RD 1",Tauranga,Tauranga City Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2012-01-31,,,
KAIMAIVEN1/01,Niklas Askham,"340 Pahoia Road,RD 2",Tauranga,Tauranga City Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2017-05-11,Kaimai Range Venison,,
KAIPATU21/01,Kai Patu Mahi Limited,"695 Childers Road,Elgin",Gisborne,Gisborne District Council,,-38.6569739,177.9961799,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2022-01-18,Elgin Butchery,,
KAMHST02/01,KAM Transport Limited,"15 Stevens Place, Woolwich",Hastings,Hastings District Council,,-39.6183339,176.8027271,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Dairy products, Non-AP",,2023-10-04,,,
KAPITI2/01,Kapiti Honey Limited,17 Watson Street,Bulls,Rangitikei District Council,,0.0,0.0,Risk Management Programme - Bee products - Bulk honey storage,No,,"Bee products, Beeswax, Honey",,2022-06-03,,,
KARYEN1/01,Karyen Limited,"22 Ra Ora Drive, East Tamaki",Auckland,Auckland Council,,-36.9410447,174.8817212,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Farmed fish, Farmed paua, Fish, Paua, Poultry, Red meat, Sea Cucumber",,2023-08-17,,,
KCALTD01/01,Kiwicoast Apiaries Limited,"57-69 Lund Road, RD 2",Katikati,Far North District Council,,0.0,0.0,"Risk Management Programme - Bee Products Processing and Storage, Bee products - Honey and dried pollen processing",No,,"Bee products, Beeswax, Honey, Propolis",,2021-06-16,,,
KCH1/01,Natures Buzz New Zealand Limited,9 Liverpool Street,Dargaville,Kaipara District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Beeswax, Honey",,2017-05-03,,,
KDL1/01,Kaipaki Dairies Limited,151 Kaipaki Road,OHAUPO,Waipa District Council,,0.0,0.0,Risk Management Programme - Farm dairies - Domestic supply,No,,Dairy material,,2023-01-17,,,
KEEPHON2/01,Keepers Honey Limited,"1489 Dairy Flat Highway, Dairy Flat",Auckland,Auckland Council,,-36.64404,174.642213,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey, Pollen, Propolis",,2021-06-23,,,
KEGGS526/01,Wild Country Honey Limited,526 Auchenflower Road,Darfield,Selwyn District Council,,-43.444537,172.103663,Risk Management Programme - Eggs,No,,"Eggs, Layer chickens, Rearer laying chickens",,2023-10-02,Kimberley Eggs,,
KERALEN1/01,Triple Treasure Health Foods Limited,"5 Klondyke Drive, Hornby",Christchurch,Christchurch City Council,,-43.557349,172.5147849,Risk Management Programme - Custom,No,,"Colostrum products, Dairy products, Milk powders, Nutritional powders excl IF & FOF, Speciality powders",,2023-03-31,,,
KERIPOL1/01,Kerikeri Pollination Limited,"578 Waimate North Road, RD 3",Kerikeri,Western Bay Of Plenty District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2015-11-16,,,
KERVELLA1/01,Alan Cockman and Gabrielle Kervella,532 East Takaka Road,Takaka,Tasman District Council,,-40.9329283,172.8286373,"Risk Management Programme - Dairy - Food safety template for Cheesemakers, Dairy - Yoghurt domestic supply, Farm dairies - Domestic supply",No,,"Dairy material, Dairy products, Fermented milk products, Firm and hard cheese (MSNF < 60%), Soft & semi-soft cheese (MSNF > 60%), Unpasteurised milk products - cheese, Unpasteurised milk products - on-farm",,2021-08-05,Kervella Cheese,,
KFIL1/01,Kiwi Fish International Limited,"49 Carr Road, Three Kings",Auckland,Auckland Council,,-36.9137309,174.7531888,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Crustaceans (including rock lobsters), Fish, Paua",,2016-10-06,,,
KFPP001/01,Kaitake Fresh Limited,"1303 South Road, Kaitake",New Plymouth,New Plymouth District Council,,-39.1288906,173.9490776,"Risk Management Programme - Dairy - Liquid milk domestic supply, Farm dairies - Domestic supply",No,,"Dairy material, Dairy products, Milk & cream",,2021-05-15,,,
KFREL1/01,Koromiko Free Range Eggs 2019 Limited,"74 Freeths Road, Koromiko",Picton,Marlborough District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Layer chickens, Rearer laying chickens",,2022-07-11,,,
KGS1/01,Shay Phillip Steed,2299 Far North Road,Waiharara,Auckland Council,,-34.9509002,173.1866725,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2005-08-05,Steeds Butchery & Dairy,,
KH1/01,Kereta Honey 2018 Limited,210 Bella Street,Thames,Thames-Coromandel District Council,,-37.1345717,175.5425302,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2018-06-22,,,
KH7/01,Kiwitahi Honey Limited,"1414 Old North Road, RD 2, Helensville",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Animal products (non-dairy), Bee products, Beeswax, Honey",,2020-10-07,,,
KHL32/01,Kake Honey Limited,"401 Gleniti Road, RD 4",Timaru,Timaru District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey",,2023-03-09,,,
KINGSWAY1/01,Kingsway Farms Limited,"45 Swamp Road, RD 1",Richmond,Nelson City Council,,0.0,0.0,Risk Management Programme - Farm dairies - Export eligible milk,No,,Dairy material,,2023-05-03,,,
KINLOCH215/01,Kinloch Honey Limited,"215 Holyoakes Road, RD 1",Taupo,Taupo District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2023-03-15,,,
KINTAIL3/01,Kintail Honey Limited,13 Sydney Terrace,Takapau,Central Hawkes Bay District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Deer Velvet, Honey",,2020-10-08,,,
KIP01/01,Kees & Astrid Van Velthuizen,259 Hunt Road,Pukekawa,Waikato District Council,,-37.3404665,174.9594399,Risk Management Programme - Eggs,No,,Eggs,,2024-08-01,,,
KIPA01/01,The Whanau Meat Store Limited,137 Commerce Street,Kaitaia,Far North District Council,,-35.1149366,173.2643279,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2016-05-06,Whanau Meats,,
KITE69/01,Avomania Limited,"291 Harris Road, Glenbervie",Whangarei,Whangarei District Council,,-35.6847897,174.3776108,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax",,2016-04-12,,,
KIW08/01,Kiwo Limited,"8 Sar Street, Pipitea",Wellington,Wellington City Council,,-41.2659345,174.7821456,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Comb honey, Honey, Non-AP, Propolis",,2021-08-25,,,
KIWIEDGE1/01,Kiwiedge Limited,1706 Maniatutu Road,Te Puke,Western Bay Of Plenty District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2014-01-31,,,
KKH1/01,Katikati Honey & Bee Centre Limited,"2918 State Highway 2, RD 2",Katikati,Far North District Council,,-37.5531604,175.9172485,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey",,2019-09-30,,,
KKP01/01,Kakariki Proteins Limited,"1567a Kakariki Road, RD 9",Feilding,Manawatu District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Fish, Fish meal, Fish oil, Meat & bone meal, Meat meal, Poultry, Poultry meal, Tallow",,2008-02-22,,,
KLAU385/01,Klau Group NZ Limited,385 Heads Road,Whanganui,Whanganui District Council,,-39.9479612,175.0099555,Risk Management Programme - Custom,No,,"Bee products, Non-AP",,2025-08-26,,,
KLAUS1/01,Richard Klaus,91 Maketu Road,Te Puke,Western Bay Of Plenty District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey, Pollen",,2008-03-11,,,
KNL01/01,Keri Nectar Limited,27 Valencia Lane,Kerikeri,Western Bay Of Plenty District Council,,-35.248462,173.9068706,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2017-03-17,,,
KNZL01/01,Kairangi New Zealand Limited,"6 Steed Road, Waitakere",Auckland,Auckland Council,,-36.8685637,174.5442953,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey",,2021-01-27,,,
KOH002/01,Kai Ora Honey Limited,"56 West Road, Awanui",Kaitaia,Far North District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Dried pollen",,2021-02-24,,,
KORO1/01,Kororareka Oysters Limited,Old Russell Road,Russell,Far North District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Bivalve molluscan shellfish, Fish",,2013-08-28,,,
KORURE7/01,Korure Limited,"29a Edmonton Road,Hornby",Christchurch,Christchurch City Council,,-43.5555357,172.5171903,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Deer Velvet, Fats/oils, Fish, Non-AP, Poultry, Red meat",,2023-12-08,,,
KPM3/01,Keraplast Limited,"520 Waterloo Road,Islington",Christchurch,Christchurch City Council,,-43.5444613,172.494989,Risk Management Programme - Custom,No,,Wool - fibre,,2023-03-13,,,
KRMEATS01/01,SD and SD Foy Partnership,353 Kumi Road,Awanui,Far North District Council,,-35.0153856,173.2723734,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2024-03-20,K.R. Meats,,
KUEHNE01/01,Kuehne + Nagel Limited,"3 Verissimo Drive, Mangere",Auckland,Auckland Council,,-36.9818501,174.7923723,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Bee products, Comb honey, Dairy products, Fats/oils, Non-AP",,2020-03-06,,,
KUMEU01/01,JLAW Enterprises Limited,"80F Main Road, Kumeu",Auckland,Auckland Council,,-36.7781734,174.5652992,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2019-08-15,Kumeu Meat Processors,,
L0015/01,Hantz Honey Limited,31 Lower Lake Road,Leeston,Selwyn District Council,,-43.7979092,172.341628,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey, Pollen",,2018-11-07,,,
